transaction_id,amount,transaction_hour,day_of_week,distance_from_home,foreign_transaction,previous_attempts_24h,is_fraud
2697,24.36,9,2,62.3,0,0,0
2698,247.92,22,6,29.3,0,0,0
2699,100.54,6,6,44.7,1,0,0
2700,122.0,7,3,3.1,0,1,0
2701,185.88,5,5,30.0,0,1,0
2702,99.23,8,5,6.7,0,1,0
2703,111.84,3,0,16.0,0,0,0
2704,60.44,3,6,3.7,0,0,0
2705,81.7,3,5,23.6,1,1,0
2706,19.43,1,6,11.0,0,0,0
2707,65.68,8,0,120.8,0,0,0
2708,89.4,17,4,16.2,1,0,0
2709,77.52,5,1,31.4,1,0,0
2710,23.31,8,2,38.5,1,0,0
2711,42.18,18,0,14.2,0,0,0
2712,259.63,10,6,15.8,0,2,0
2713,71.74,10,3,24.1,1,1,0
2714,110.18,0,6,90.8,0,0,0
2715,110.29,9,6,50.3,1,1,0
2716,43.58,15,2,13.7,0,0,0
2717,13.19,5,2,193.1,0,0,0
2718,121.05,23,5,7.0,0,0,0
2719,101.98,21,5,74.2,0,2,0
2720,98.28,18,4,81.4,0,0,0
2721,152.16,21,0,23.8,0,1,0
2722,377.19,16,6,16.9,0,2,1
2723,39.01,6,2,2.4,1,0,0
2724,87.2,6,2,5.6,0,0,0
2725,135.03,23,5,7.3,1,0,0
2726,72.95,18,4,19.9,0,0,0
2727,24.92,11,0,32.8,0,1,0
2728,136.25,7,0,14.9,0,0,0
2729,217.65,20,0,28.7,0,0,0
2730,48.88,21,1,167.8,0,0,0
2731,14.0,18,4,5.1,0,1,0
2732,65.83,19,4,76.1,0,0,0
2733,53.8,6,2,6.8,1,1,0
2734,9.04,13,3,14.1,0,1,0
2735,67.0,8,6,10.5,1,0,0
2736,72.2,17,4,17.7,0,0,0
2737,166.78,22,1,19.4,0,2,0
2738,90.23,1,6,122.4,1,1,0
2739,31.2,11,1,21.9,0,2,0
2740,85.06,2,3,20.3,0,1,0
2741,231.27,19,2,83.0,0,0,0
2742,315.99,22,0,17.6,0,0,0
2743,41.34,14,1,7.3,0,0,0
2744,194.81,11,3,2.6,0,0,0
2745,72.22,0,5,10.6,0,1,0
2746,76.9,17,5,48.4,0,0,0
2747,126.89,10,6,102.7,0,1,0
2748,132.34,9,6,3.9,0,0,0
2749,31.26,5,2,2.1,0,0,0
2750,69.33,15,2,28.9,0,1,0
2751,118.71,20,1,19.4,0,1,0
2752,103.77,12,6,0.8,0,0,0
2753,101.57,0,2,29.4,0,0,0
2754,125.77,22,6,119.8,0,0,0
2755,216.76,18,6,64.8,1,0,0
2756,207.87,12,1,1.8,1,0,0
2757,100.45,8,4,11.2,0,1,0
2758,68.07,11,1,93.9,1,0,0
2759,122.85,9,4,51.0,0,1,0
2760,393.84,21,5,35.4,0,0,0
2761,69.01,4,4,11.5,0,0,0
2762,33.78,7,2,70.6,0,0,0
2763,49.56,19,3,19.4,0,0,0
2764,23.05,0,2,40.0,0,0,0
2765,17.11,20,4,52.2,1,1,0
2766,158.5,21,0,1.4,0,1,0
2767,221.52,1,0,153.3,0,1,0
2768,438.09,13,6,13.6,0,0,0
2769,25.39,2,5,116.4,0,1,0
2770,48.97,7,5,62.8,0,0,0
2771,62.77,14,1,114.4,1,0,0
2772,15.84,2,1,28.0,0,0,0
2773,135.31,22,3,7.3,0,1,0
2774,212.13,19,4,80.5,1,1,0
2775,54.31,5,5,44.2,0,2,0
2776,46.85,0,0,22.5,0,1,0
2777,142.78,2,4,7.3,0,1,0
2778,53.52,20,4,4.8,0,0,0
2779,173.76,9,2,15.6,0,1,0
2780,129.97,21,6,121.9,0,1,0
2781,53.62,15,0,9.1,0,0,0
2782,36.32,15,5,3.9,0,0,0
2783,124.84,18,4,16.6,0,1,0
2784,80.48,2,1,57.2,0,1,0
2785,129.18,0,6,4.8,0,0,0
2786,77.94,11,2,26.8,0,0,0
2787,160.38,3,6,17.7,0,0,0
2788,85.42,7,1,3.7,0,0,0
2789,71.32,1,3,44.6,0,0,0
2790,49.41,1,5,0.5,0,1,0
2791,99.31,23,4,36.2,0,1,0
2792,46.67,0,3,19.5,0,0,0
2793,33.56,6,1,6.8,0,1,0
2794,1062.59,15,6,44.4,1,0,1
2795,70.42,12,3,10.3,0,0,0
2796,298.18,7,6,166.0,0,1,0
2797,54.1,15,4,20.4,0,0,0
2798,137.08,15,4,109.3,0,0,0
2799,139.36,17,5,26.9,0,0,0
2800,100.6,23,3,4.9,0,0,0
2801,201.59,17,0,28.1,1,0,0
2802,170.03,1,3,7.0,0,1,0
2803,81.63,23,5,15.6,1,1,0
2804,101.48,0,4,156.6,0,0,0
2805,265.54,12,0,27.3,0,1,0
2806,81.88,4,2,35.6,1,1,0
2807,33.19,10,1,6.7,0,0,0
2808,30.84,18,2,62.2,0,0,0
2809,94.73,15,0,18.5,0,0,0
2810,27.93,2,5,70.0,0,0,0
2811,208.49,2,5,7.1,0,0,0
2812,191.34,5,1,42.6,0,4,0
2813,42.36,4,2,12.5,0,0,0
2814,161.67,16,0,3.6,0,0,0
2815,69.36,11,1,91.6,1,0,0
2816,54.08,9,0,56.5,0,0,0
2817,75.23,5,5,79.8,0,0,0
2818,125.66,12,3,2.2,0,0,0
2819,32.96,11,3,28.7,0,2,0
2820,148.1,9,5,7.5,0,1,0
2821,15.13,3,1,31.2,0,0,0
2822,200.58,7,5,16.4,0,0,0
2823,18.12,12,6,23.0,0,0,0
2824,126.13,6,2,30.3,0,0,0
2825,45.25,13,2,26.3,0,0,0
2826,141.96,2,3,24.5,1,0,0
2827,92.86,7,4,35.0,0,0,0
2828,48.93,14,4,47.6,0,0,0
2829,9.66,8,3,30.3,0,1,0
2830,33.85,6,1,13.2,0,1,0
2831,160.88,5,4,39.6,0,0,0
2832,59.18,3,0,39.8,0,0,0
2833,30.36,9,5,34.3,0,0,0
2834,65.4,20,2,108.2,0,2,0
2835,63.82,16,0,60.7,0,1,0
2836,43.84,19,1,98.4,1,1,0
2837,198.2,11,1,77.7,1,0,0
2838,174.98,16,1,6.0,0,0,0
2839,48.54,21,3,44.4,0,0,0
2840,52.11,17,0,8.4,0,0,0
2841,297.28,8,1,8.8,1,0,0
2842,220.05,9,6,32.7,1,0,0
2843,98.91,13,3,107.8,0,1,0
2844,78.01,11,0,21.5,1,0,0
2845,891.24,11,0,116.0,0,0,1
2846,301.75,19,5,22.2,0,0,1
2847,124.92,23,2,32.6,0,0,0
2848,82.68,0,4,12.0,0,1,0
2849,188.34,7,1,24.4,0,1,0
2850,84.81,16,1,1.7,0,0,0
2851,134.06,3,1,77.8,0,1,0
2852,87.44,22,5,23.1,0,1,0
2853,201.16,14,4,3.0,0,0,0
2854,116.37,17,5,22.6,0,0,0
2855,125.61,15,4,10.6,0,2,0
2856,93.33,10,4,8.2,1,1,0
2857,28.34,7,5,31.9,0,0,0
2858,124.44,9,0,23.2,1,3,0
2859,85.53,10,1,104.5,0,1,0
2860,128.46,17,4,7.9,0,0,0
2861,130.38,11,4,8.0,0,1,0
2862,101.02,9,0,129.2,0,0,0
2863,25.14,13,4,11.5,0,1,0
2864,161.44,0,5,8.1,0,0,0
2865,107.87,12,2,33.1,0,0,0
2866,42.6,23,3,8.5,1,1,0
2867,86.41,1,5,45.6,0,0,0
2868,148.84,17,5,67.7,0,1,0
2869,79.67,5,3,6.7,0,1,0
2870,74.66,21,1,48.5,1,2,0
2871,37.18,5,1,16.7,0,2,0
2872,71.89,17,6,128.7,1,3,0
2873,117.92,22,4,24.6,1,0,0
2874,104.54,21,6,0.7,0,1,0
2875,202.85,5,2,98.3,0,0,0
2876,116.22,18,1,74.4,0,1,0
2877,242.68,6,4,113.0,0,0,1
2878,56.97,7,3,113.6,0,0,0
2879,69.76,16,0,21.1,0,0,0
2880,32.74,12,5,16.1,0,4,0
2881,10.37,20,3,182.5,1,1,0
2882,139.65,18,0,92.0,1,1,0
2883,78.46,21,6,177.4,0,0,0
2884,147.03,7,1,17.0,0,1,0
2885,106.84,11,1,22.0,0,2,0
2886,1238.44,22,0,10.3,0,0,1
2887,42.34,13,3,57.2,0,0,0
2888,61.48,7,4,14.3,0,0,0
2889,156.18,21,4,12.3,0,0,0
2890,44.92,11,4,33.2,0,0,0
2891,123.88,3,2,76.3,0,1,0
2892,50.04,4,6,12.5,0,0,0
2893,222.06,18,6,8.1,0,0,0
2894,173.64,22,2,149.0,1,2,0
2895,21.29,16,2,11.1,0,0,0
2896,74.37,22,4,150.1,1,0,0
2897,71.06,15,0,9.5,0,0,0
2898,174.66,3,3,44.3,0,0,0
2899,219.45,23,3,11.1,0,1,0
2900,194.0,13,2,3.2,0,0,0
2901,130.55,19,0,20.7,0,1,0
2902,67.75,3,0,3.1,0,0,0
2903,42.68,9,1,99.9,0,0,0
2904,112.91,5,6,111.3,0,1,0
2905,44.25,5,5,31.4,0,1,0
2906,67.55,2,3,15.9,1,0,0
2907,81.29,18,1,47.3,1,1,0
2908,17.28,21,4,186.9,0,2,0
2909,31.36,3,2,58.8,0,1,0
2910,195.07,13,6,6.0,0,1,0
2911,237.42,11,1,68.3,0,0,0
2912,97.98,13,6,77.2,0,1,0
2913,48.41,4,0,42.9,1,0,0
2914,35.89,13,0,12.1,0,0,0
2915,41.85,21,1,30.5,0,2,0
2916,69.01,6,3,16.6,0,0,0
2917,325.71,8,3,86.8,0,0,0
2918,125.29,19,0,31.9,1,0,0
2919,144.94,15,2,21.4,0,0,0
2920,98.08,13,0,15.5,0,0,0
2921,4.23,19,2,30.7,1,0,0
2922,118.72,23,4,309.4,0,0,0
2923,113.17,22,6,85.8,0,0,0
2924,103.8,5,2,28.0,0,0,0
2925,59.48,6,2,35.6,0,0,0
2926,117.62,12,6,59.1,0,1,0
2927,24.74,8,2,0.1,0,1,0
2928,177.48,22,4,34.8,0,0,0
2929,71.27,11,6,59.2,1,1,0
2930,81.04,22,4,30.7,0,0,0
2931,13.81,16,6,5.5,0,0,0
2932,101.0,13,5,73.9,0,0,0
2933,70.39,15,1,0.1,0,1,0
2934,91.92,6,5,63.0,1,0,0
2935,163.06,14,5,93.1,1,2,0
2936,137.83,18,3,176.3,0,0,0
2937,199.99,2,0,30.7,1,2,0
2938,39.15,11,0,125.8,1,1,0
2939,192.25,23,3,19.3,0,1,0
2940,80.22,11,2,14.6,1,0,0
2941,102.79,9,5,29.9,0,1,0
2942,24.06,19,6,145.9,0,3,0
2943,824.7,14,4,34.4,1,1,1
2944,45.29,0,2,60.8,1,0,0
2945,97.6,2,6,4.6,0,1,0
2946,20.06,10,0,7.9,0,1,0
2947,120.41,17,4,28.2,0,3,0
2948,88.09,20,4,137.9,1,0,0
2949,144.49,23,4,26.5,0,0,0
2950,70.05,18,5,59.9,0,0,0
2951,166.21,2,6,51.7,0,0,0
2952,105.47,18,0,59.1,0,2,0
2953,68.62,3,1,9.9,1,1,0
2954,0.88,8,6,29.9,0,1,0
2955,34.55,10,5,5.0,1,0,0
2956,106.15,3,5,28.9,0,0,0
2957,1050.17,11,4,56.6,0,0,1
2958,62.73,1,2,40.1,0,0,0
2959,83.84,0,6,28.6,0,1,0
2960,257.93,13,1,64.7,0,0,0
2961,75.52,11,1,66.4,0,0,0
2962,134.54,19,6,44.6,0,0,0
2963,221.11,22,6,0.6,1,2,0
2964,193.42,11,1,20.5,0,2,0
2965,17.31,7,6,9.1,0,2,0
2966,54.87,1,0,36.7,1,0,0
2967,36.52,0,0,19.7,1,1,0
2968,177.79,5,0,5.8,0,1,0
2969,658.35,7,2,30.3,0,0,1
2970,115.57,5,1,16.3,0,3,0
2971,48.81,18,3,37.5,0,0,0
2972,53.25,1,1,43.0,1,0,0
2973,85.38,15,5,84.4,0,2,0
2974,110.95,13,4,47.5,0,0,0
2975,89.77,8,3,18.2,1,1,0
2976,14.97,11,5,22.5,0,0,0
2977,128.67,4,4,101.9,0,0,0
2978,61.65,7,6,50.1,0,0,0
2979,89.39,15,5,40.7,1,0,0
2980,60.86,22,1,18.2,1,0,0
2981,107.35,18,1,14.6,0,1,0
2982,38.19,13,2,96.7,0,0,0
2983,18.17,6,4,13.0,0,1,0
2984,101.31,17,4,42.2,0,0,0
2985,186.03,16,6,23.5,0,2,0
2986,223.58,15,5,1.4,0,0,0
2987,36.85,8,4,23.5,0,0,0
2988,78.36,12,4,7.5,0,1,0
2989,209.91,7,5,71.7,0,0,0
2990,119.94,8,5,23.0,0,0,0
2991,113.07,20,1,38.6,0,0,0
2992,30.75,18,5,68.7,1,0,0
2993,124.76,14,5,31.4,0,0,0
2994,39.52,14,4,56.7,0,0,0
2995,251.17,20,6,28.1,0,1,0
2996,139.39,7,4,57.9,1,0,0
2997,71.11,13,2,34.8,1,2,0
2998,222.4,20,3,3.8,0,1,0
2999,124.36,18,2,54.2,0,1,0
3000,69.74,1,6,132.2,1,0,0
3001,27.16,9,3,62.2,0,0,0
3002,133.64,10,4,24.3,0,0,0
3003,108.35,9,6,47.8,0,0,0
3004,79.89,2,6,0.5,1,1,0
3005,60.58,0,2,51.3,0,1,0
3006,108.19,5,4,5.2,0,3,0
3007,100.17,5,0,15.2,0,0,0
3008,23.1,5,4,50.0,0,0,0
3009,562.94,21,0,48.5,0,0,1
3010,115.86,5,5,29.7,1,1,0
3011,38.04,10,0,50.6,0,0,0
3012,133.39,17,2,0.8,1,1,0
3013,45.15,23,3,50.9,1,1,0
3014,118.01,3,0,3.2,1,1,0
3015,63.99,2,3,50.6,1,2,0
3016,101.32,21,4,94.5,1,0,0
3017,68.93,10,5,169.9,0,0,0
3018,48.73,15,1,84.0,0,0,0
3019,24.63,7,0,1.5,0,1,0
3020,104.28,1,0,65.8,0,1,0
3021,114.77,22,4,24.4,0,0,0
3022,61.92,2,3,10.1,0,0,0
3023,94.51,2,6,37.6,0,2,0
3024,81.71,3,2,56.6,1,0,0
3025,114.02,12,1,17.8,0,0,0
3026,6.35,17,5,33.9,0,0,0
3027,243.14,23,2,53.5,0,1,0
3028,236.11,5,3,78.1,0,0,0
3029,101.9,6,6,22.2,0,0,0
3030,112.26,5,6,3.0,0,1,0
3031,56.7,18,0,14.8,0,1,0
3032,44.92,6,0,16.7,0,0,0
3033,122.19,4,2,99.9,0,0,0
3034,140.7,17,5,50.4,0,0,0
3035,259.66,22,2,0.0,0,0,0
3036,69.16,4,5,2.5,0,0,0
3037,56.65,11,2,5.0,0,2,0
3038,78.31,11,2,26.3,0,0,0
3039,439.8,8,2,120.1,0,0,0
3040,105.72,9,6,115.3,0,0,0
3041,1018.09,18,2,49.5,0,0,1
3042,98.03,2,3,36.5,0,0,0
3043,160.51,8,6,11.2,1,0,0
3044,91.09,21,5,0.4,1,1,0
3045,152.67,21,3,87.4,0,1,0
3046,185.97,4,0,56.2,0,1,0
3047,148.1,12,1,33.1,0,2,0
3048,1588.88,17,0,22.9,1,1,1
3049,231.46,10,1,150.3,0,0,0
3050,33.68,19,1,90.6,0,0,0
3051,108.92,22,3,47.3,1,1,0
3052,136.09,9,6,46.7,0,0,0
3053,123.48,15,5,9.1,0,1,0
3054,80.7,21,1,71.8,0,0,0
3055,143.12,20,6,5.4,0,0,0
3056,113.34,23,0,70.2,0,1,0
3057,95.23,2,4,116.3,0,1,0
3058,129.57,22,5,124.3,0,1,0
3059,83.44,19,5,12.1,1,1,0
3060,132.82,3,4,32.7,0,0,0
3061,88.61,19,3,36.9,0,1,0
3062,847.78,22,1,24.8,1,0,1
3063,331.0,4,6,66.2,1,1,0
3064,23.55,0,4,316.8,0,0,0
3065,38.36,0,0,89.7,0,2,0
3066,18.74,16,4,41.9,0,0,0
3067,99.7,21,3,4.4,0,0,0
3068,33.5,13,0,28.5,0,0,0
3069,126.85,7,6,30.6,0,0,0
3070,126.25,13,2,88.7,0,1,0
3071,52.58,3,4,30.6,0,1,0
3072,66.53,0,4,20.9,0,0,0
3073,98.58,23,6,38.5,0,0,0
3074,195.87,18,1,30.7,0,0,0
3075,18.16,11,2,2.0,0,0,0
3076,567.22,3,1,15.6,0,0,1
3077,61.52,15,1,0.8,0,1,0
3078,16.38,22,6,5.9,0,1,0
3079,326.18,19,4,85.1,0,1,0
3080,69.38,6,5,4.3,0,0,0
3081,55.73,1,6,29.3,0,0,0
3082,103.73,0,6,59.1,0,0,0
3083,49.33,3,2,0.2,0,0,0
3084,25.41,16,6,56.7,0,0,0
3085,303.3,1,0,26.3,1,0,0
3086,38.75,23,2,12.5,0,2,0
3087,102.37,18,5,9.7,0,0,0
3088,140.33,18,6,1.9,1,1,0
3089,357.77,18,2,50.0,0,1,1
3090,4.92,3,4,1.2,0,0,0
3091,20.08,19,4,7.6,1,0,0
3092,58.72,11,5,37.4,1,0,0
3093,58.13,5,3,43.7,0,0,0
3094,513.12,18,0,17.7,1,0,1
3095,168.78,23,0,43.7,0,0,0
3096,38.01,9,6,10.5,1,0,0
3097,75.6,16,6,49.8,0,1,0
3098,349.62,5,6,76.1,0,1,0
3099,109.18,6,3,33.3,0,1,0
3100,36.91,1,6,27.2,1,0,0
3101,63.14,5,3,20.5,0,0,0
3102,167.15,15,4,139.7,1,0,0
3103,109.22,9,6,94.2,0,1,0
3104,48.26,4,3,46.3,0,0,0
3105,1046.01,11,4,148.0,0,0,1
3106,101.32,10,2,26.6,0,0,0
3107,157.46,17,3,12.9,0,0,0
3108,231.91,4,4,26.7,0,1,0
3109,234.86,1,5,100.4,0,1,0
3110,1059.16,18,0,6.0,0,1,1
3111,127.9,7,0,80.7,0,0,0
3112,62.03,4,6,49.8,1,0,0
3113,99.45,1,3,58.0,0,1,0
3114,49.17,17,1,25.7,1,2,0
3115,202.08,0,0,21.4,1,2,0
3116,551.46,19,2,33.1,1,0,1
3117,112.66,2,2,25.9,1,0,0
3118,31.34,22,1,61.8,0,0,0
3119,126.64,13,6,38.4,1,2,0
3120,143.11,4,2,13.9,0,2,0
3121,45.88,3,1,14.2,1,0,0
3122,116.07,1,0,82.0,0,1,0
3123,95.43,19,6,12.5,0,0,0
3124,94.28,5,5,83.8,0,0,0
3125,61.88,22,0,42.5,0,0,0
3126,239.06,18,6,77.0,0,0,0
3127,94.16,7,4,93.3,1,1,0
3128,126.79,8,4,20.8,0,0,0
3129,135.9,2,6,39.2,1,2,0
3130,41.42,18,4,25.3,0,0,0
3131,47.47,4,5,21.5,1,0,0
3132,235.92,6,1,37.4,0,0,0
3133,201.63,23,1,63.0,0,0,0
3134,41.79,3,1,66.4,0,0,0
3135,57.25,0,4,27.8,0,1,0
3136,62.46,10,2,5.3,0,1,0
3137,17.92,9,4,113.2,0,1,0
3138,48.37,20,5,14.2,0,0,0
3139,58.07,4,6,39.3,0,0,0
3140,142.71,22,1,38.5,0,1,0
3141,47.87,7,2,1.6,0,1,0
3142,314.99,6,0,110.9,0,1,0
3143,51.4,9,2,38.0,1,0,0
3144,368.77,8,6,6.5,0,0,0
3145,17.6,9,4,73.9,0,0,0
3146,30.16,12,1,8.0,0,1,0
3147,79.35,6,3,82.1,0,1,0
3148,973.14,14,5,0.9,0,1,1
3149,134.22,21,5,119.3,0,0,0
3150,95.36,22,3,22.7,0,1,0
3151,88.07,20,1,34.9,0,0,0
3152,77.9,9,0,27.4,1,0,0
3153,100.51,17,6,57.3,1,1,0
3154,183.81,19,1,11.7,0,1,0
3155,160.52,12,4,21.6,0,0,0
3156,49.36,12,4,5.8,0,1,0
3157,156.54,15,0,71.2,0,0,0
3158,320.01,8,5,233.5,0,0,0
3159,316.94,1,2,31.9,0,0,0
3160,197.42,16,4,13.0,0,0,0
3161,33.38,7,6,73.9,0,0,0
3162,89.19,3,1,173.6,0,0,0
3163,857.86,7,1,53.3,1,0,1
3164,59.48,1,6,30.1,1,2,0
3165,75.71,3,0,25.3,0,0,0
3166,85.01,4,5,125.0,0,0,0
3167,153.59,11,5,15.2,0,1,0
3168,149.94,16,4,3.0,0,0,0
3169,239.32,15,5,5.0,0,0,0
3170,96.41,5,5,89.5,0,0,0
3171,10.4,20,5,3.5,0,0,0
3172,64.58,16,4,117.9,0,0,0
3173,118.72,5,5,12.1,0,0,0
3174,280.63,17,2,0.2,0,0,0
3175,5.94,23,2,65.6,0,0,0
3176,41.09,19,0,0.4,0,1,0
3177,66.31,16,3,55.2,0,2,0
3178,178.32,17,4,18.0,0,0,0
3179,108.44,19,1,16.3,0,0,0
3180,87.61,8,4,138.9,0,0,0
3181,45.87,18,2,6.8,0,0,0
3182,53.62,8,2,93.9,0,0,0
3183,54.09,3,5,2.7,1,1,0
3184,261.57,19,4,74.6,0,0,0
3185,300.85,15,3,19.0,0,0,0
3186,172.61,5,6,65.5,0,0,0
3187,50.19,14,0,78.0,1,0,0
3188,147.05,2,5,294.6,0,1,0
3189,92.98,19,2,112.7,0,2,0
3190,52.7,11,4,48.1,0,1,0
3191,1050.71,1,5,40.9,0,0,1
3192,32.11,0,6,68.3,0,0,0
3193,117.78,8,6,1.2,0,0,0
3194,19.38,22,4,59.3,0,0,0
3195,91.2,9,0,20.3,0,0,0
3196,298.02,3,0,13.7,0,2,0
3197,71.7,19,6,12.5,0,0,0
3198,60.66,6,6,1.8,0,0,0
3199,131.14,18,0,31.1,0,0,0
3200,52.61,3,0,29.8,0,0,0
3201,86.87,19,0,209.6,1,2,0
3202,11.4,3,1,17.0,0,1,0
3203,94.43,6,1,12.2,0,0,0
3204,84.02,9,2,144.7,0,2,0
3205,38.58,19,3,50.4,0,1,0
3206,194.87,21,0,41.2,0,0,0
3207,94.4,5,6,34.7,0,1,0
3208,23.95,13,3,32.9,1,1,0
3209,49.77,15,5,6.0,0,1,0
3210,74.12,8,1,78.6,0,0,0
3211,165.84,3,2,91.9,0,0,0
3212,137.37,20,2,136.7,0,0,0
3213,82.33,2,0,38.4,1,0,0
3214,25.77,8,5,10.1,0,0,0
3215,207.41,21,5,165.7,0,0,0
3216,17.66,10,3,20.9,0,2,0
3217,15.59,15,1,22.2,0,0,0
3218,182.45,23,3,142.5,0,0,0
3219,50.74,13,1,20.4,0,0,0
3220,118.34,19,4,100.9,0,0,0
3221,74.93,6,6,56.8,0,1,0
3222,61.37,16,2,53.6,0,2,0
3223,42.5,22,5,18.9,0,0,0
3224,132.93,23,1,79.3,0,0,0
3225,248.69,7,6,1.8,0,0,0
3226,250.81,18,5,28.9,1,1,0
3227,188.85,2,3,29.6,0,0,0
3228,95.54,1,1,16.0,0,0,0
3229,83.17,2,1,22.5,0,1,0
3230,114.8,12,1,65.3,0,0,0
3231,162.2,16,5,3.4,0,0,0
3232,113.62,10,5,71.2,0,0,0
3233,94.78,18,4,50.7,0,2,0
3234,52.0,3,5,30.3,0,0,0
3235,47.53,0,5,16.5,0,0,0
3236,106.87,17,2,36.1,0,0,0
3237,92.77,12,4,8.1,0,0,0
3238,136.16,18,2,24.6,0,0,0
3239,93.9,5,6,2.2,0,0,0
3240,130.06,14,5,103.4,1,0,0
3241,72.04,2,1,16.9,0,1,0
3242,45.4,15,6,77.6,0,1,0
3243,53.16,18,2,93.7,0,0,0
3244,73.94,10,1,57.6,0,0,0
3245,55.26,9,1,0.7,0,0,0
3246,60.76,12,0,4.5,0,2,0
3247,100.88,23,0,14.8,0,1,0
3248,57.61,8,0,45.3,0,0,0
3249,142.53,3,4,14.4,1,0,0
3250,130.16,8,5,31.3,0,2,0
3251,155.9,7,6,61.6,0,0,0
3252,135.4,11,0,50.8,0,1,0
3253,234.51,4,2,116.4,0,0,0
3254,88.87,0,2,165.6,0,0,0
3255,135.88,5,4,5.6,0,2,0
3256,58.88,8,4,152.9,0,1,0
3257,350.49,23,4,78.8,0,0,0
3258,71.19,13,5,23.2,0,1,0
3259,146.27,9,0,40.5,0,0,0
3260,147.57,23,4,28.7,1,0,0
3261,208.32,10,6,6.2,0,0,0
3262,232.85,12,3,20.9,1,2,0
3263,34.91,23,4,2.3,0,1,0
3264,100.04,20,2,2.1,0,0,0
3265,90.81,3,3,34.1,0,1,0
3266,43.57,7,1,25.1,0,0,0
3267,1143.19,11,4,26.8,0,0,1
3268,215.8,10,5,51.4,0,1,0
3269,35.77,7,6,0.9,0,0,0
3270,9.26,3,1,201.6,0,1,0
3271,164.36,23,5,0.6,0,0,0
3272,37.41,5,0,22.3,0,1,0
3273,74.39,23,4,119.8,0,0,0
3274,210.57,8,6,18.8,0,1,0
3275,109.81,5,2,13.2,0,0,0
3276,89.22,11,5,0.2,1,1,0
3277,385.53,7,5,64.8,0,0,0
3278,55.7,23,3,150.0,0,1,0
3279,116.64,21,6,19.5,1,2,0
3280,71.11,15,1,63.7,0,0,0
3281,52.02,1,1,78.5,0,2,0
3282,59.26,3,6,17.4,1,0,0
3283,63.61,14,5,28.5,1,1,0
3284,73.04,13,6,101.2,0,2,0
3285,198.92,18,0,64.4,0,0,0
3286,1341.78,15,2,108.9,0,1,1
3287,304.62,16,3,13.6,0,0,0
3288,58.41,19,4,117.2,0,0,0
3289,10.29,20,5,89.9,0,1,0
3290,158.4,15,4,173.3,0,2,0
3291,202.03,17,2,125.1,1,1,0
3292,147.1,3,4,50.3,0,0,0
3293,45.91,10,4,74.1,0,0,0
3294,67.05,3,6,336.2,0,0,0
3295,45.58,7,5,97.1,1,1,0
3296,134.32,4,5,1.9,0,0,0
3297,124.39,6,0,26.2,0,0,0
3298,54.59,7,1,2.0,0,0,0
3299,37.84,4,6,71.1,1,1,0
3300,76.86,8,4,103.3,0,0,0
3301,54.95,16,3,5.2,0,0,0
3302,56.66,6,0,6.0,0,0,0
3303,4.77,21,2,38.4,0,1,0
3304,71.82,20,5,103.8,0,0,0
3305,172.04,1,5,4.4,0,1,0
3306,203.77,7,3,130.3,0,0,0
3307,80.82,7,4,85.7,0,1,0
3308,137.22,17,5,34.2,0,1,0
3309,54.34,22,3,41.3,1,0,0
3310,937.76,9,4,1.6,0,0,1
3311,1119.48,6,4,15.5,0,0,1
3312,302.11,15,4,30.0,1,0,0
3313,141.91,19,6,149.4,0,0,0
3314,46.9,8,4,5.1,0,0,0
3315,80.61,17,2,22.1,0,0,0
3316,75.94,11,5,177.2,0,0,0
3317,26.79,6,3,66.8,1,0,0
3318,32.86,18,0,8.0,0,0,0
3319,58.05,20,3,3.8,0,0,0
3320,164.56,21,0,24.2,0,0,0
3321,58.82,11,1,53.9,0,2,0
3322,72.26,9,3,18.6,0,1,0
3323,55.54,13,0,56.6,0,0,0
3324,370.66,17,6,21.8,1,0,0
3325,85.91,13,4,95.2,0,0,0
3326,28.9,1,5,12.7,0,1,0
3327,37.81,10,0,4.8,0,1,0
3328,326.76,15,5,49.3,0,0,0
3329,82.55,21,6,1.0,0,1,0
3330,99.27,8,5,6.0,0,0,0
3331,158.44,21,1,62.2,0,2,0
3332,114.36,4,6,270.2,0,0,0
3333,120.79,13,4,9.7,1,0,0
3334,10.22,9,1,4.6,0,0,0
3335,199.39,3,4,73.5,0,3,0
3336,243.2,2,6,60.5,1,0,0
3337,63.62,6,2,132.1,1,1,0
3338,239.24,17,3,24.3,0,0,0
3339,92.83,13,2,165.3,1,3,0
3340,67.12,11,1,23.5,0,1,0
3341,95.01,10,1,31.6,0,0,0
3342,992.85,22,2,54.5,0,0,1
3343,227.86,1,3,124.0,0,0,0
3344,74.81,11,5,87.2,0,2,0
3345,5.31,0,2,3.1,0,0,0
3346,165.3,8,0,126.6,0,1,0
3347,92.59,23,3,54.1,0,0,0
3348,134.17,21,5,177.5,0,0,0
3349,125.83,20,0,341.0,0,0,0
3350,120.31,9,5,23.8,0,1,0
3351,116.8,8,6,1.6,1,0,0
3352,151.69,15,2,35.0,0,1,0
3353,772.18,11,5,123.4,0,0,1
3354,14.14,7,1,132.2,0,2,0
3355,43.42,7,3,37.1,0,2,0
3356,53.42,14,5,39.1,0,1,0
3357,248.85,1,1,65.5,0,0,0
3358,152.48,4,2,2.0,0,0,0
3359,103.07,13,1,73.3,1,0,0
